Title,Authors,Genre,Price,Rating,Description,Image
Das perfekte Verbrechen?. Life is a Story - story.one,Hannah Lepp,Fiction,,,"Eine Gruppe Gesetzloser und ein Plan, der schon einmal grandios gescheitert ist. Doch neue Stadt, neues Glück. Solange jeder seinen Teil erfüllt, kann nichts schief gehen. Ihr Plan würde ihnen das perfekte Verbrechen ermöglichen. Dachten sie wenigstens... Aber was soll man von einem Plan erwarten, der von bunten Tüchern, einer Taschenuhr und Kartoffeln abhängt?",http://books.google.com/books/content?id=RLzNEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Sex Differences in Reward Distribution,Barbara Lynn Watts,Reward (Psychology),,,,http://books.google.com/books/content?id=9px8jToq0IMC&printsec=frontcover&img=1&zoom=1&source=gbs_api
Short Story Classics by English Authors,,English fiction,,,,http://books.google.com/books/content?id=pXj8rbC_gI4C&printsec=frontcover&img=1&zoom=1&source=gbs_api
Damals wie heute. Life is a Story - story.one,Elena Jordan,Biography & Autobiography,,,"Eine kreative Zusammentragung, von kurzen Erfahrungsberichten über geschlechtsunabhängige sexuelle Belästigung.",http://books.google.com/books/content?id=iUuHEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Geschichten aus dem Jenseits. Life is a Story - story.one,Laura Alonso,Fiction,,,"Was passiert mit uns, wenn wir entscheiden, nicht mehr weiterzuleben? Gibt es noch einen Ausweg? Kommen wir in den Himmel, in die Hölle, ins Fegefeuer? Erleben wir es alle gleich? 12 Kurzgeschichten aus dem Jenseits: Eine Erkundung der Räume zwischen Leben und Tod. An dieser Stelle eine dicke fette Triggerwarnung zu folgenden Themen: Suizidversuche/Schnittwunden/Substanzmissbrauch!",http://books.google.com/books/content?id=IR7TEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Auf der Suche nach Trost. Life is a Story - story.one,Yasmin Sahnoune,Fiction,,,"Karia ist glücklich verheiratet und Mutter. Sie liebt ihre Familie von Herzen, jedoch wird sie durch den Tod ihres Ehemannes auf eine harte Probe gestellt. Einerseits will sie diesen schmerzlichen Verlust nicht wahrhaben, andererseits muss sie die Realität annehmen und auch für ihre Tochter stark sein. Wird sie ihre Trauer überwinden und weiterhin eine fürsorgliche Mutter sein können?",http://books.google.com/books/content?id=lGYJEQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Zerbrochene Erde. Life is a Story - story.one,Simona Siegl,Fiction,,,"Ein Erdbeben reißt eine Schlucht zwischen ein mittelalterliches Alpendorfs und den Rest der Welt, und zwingt die Bewohner dazu, sich der Tatsache zu stellen, dass in der Isolation alles wachsen kann: Furcht, Liebe, und Glaube in alles, was einen Schimmer Hoffnung mit sich bringt.",http://books.google.com/books/content?id=XabUEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Schatten im Kopf. Life is a Story - story.one,Angela Maria Perkonig,Biography & Autobiography,,,"""Schatten im Kopf"" ist ein Buch über die alltäglichen Blockaden, die man sich selbst auferlegt. Es soll denjenigen Trost schenken, die sich in ihrer Trauer gefangen fühlen oder von schweren Ereignissen gebeutelt sind. In zwölf Geschichten werden Schicksale vorgestellt, von Menschen, die sich in irgendeiner Art selbst im Weg stehen. Egal ob im Job, durch die eigene Angst oder den Tod einer geliebten Person. Sie alle fühlen oder fühlten sich in einer bestimmten Art verloren.",http://books.google.com/books/content?id=EIKHEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Sieben Tage. Life is a Story - story.one,Eva O.,Fiction,,,"In Lili lodert eine Flamme. Von den Mitschülern ausgegrenzt und von der Familie im Stich gelassen versucht sie, die Kontrolle über diese Flamme zu gewinnen. Doch die Flamme wächst und es geschieht das Unausweichliche.",http://books.google.com/books/content?id=NF3UEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
OBLIVION. Life is a Story - story.one,Jessica Chu,Fiction,,,"Ein Buch, welches Du vielleicht nicht immer in Deinem Regal sehen wirst. Eine Biographie, aber doch irgendwie dich ansprechend? Es geht um Liebe, Familie, Kindheit und Tod. All die Themen, die Dich dein Lebenlang beschäftigen werden. Doch was wenn Dein Leben ein Ende nimmt? Vielleicht findest Du endlich Frieden. Doch was, wenn das nicht das Ende war?",http://books.google.com/books/content?id=Q7TTEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Warnung: Gedanken enden tödlich!. Life is a Story - story.one,Matti Mittag_wie_Frühstück,Comics & Graphic Novels,,,"Geheimnisvolle Inseln? Verrückte Wissenschaftler? Absurde Liebesgeschichten? Egal, welche Erwartungen an dieses Buch gestellt werden, sie liegen allesamt daneben! Denn hier trifft exquisite Philosophie auf die geballte Ladung meines verdrehten Humors: Eine Kombination, welche die Menschheit weder braucht noch sich gewünscht hatte. Und trotzdem steht sie hier geschrieben; in gedruckten Lettern unverwechselbaren Sarkasmus'. Seien Sie selbst Ihr persönlicher Reiseführer auf vielen Abenteuern verzerrter Begebenheiten, die lediglich Ihrer Unterhaltung dienen und versuchen, die Welt ein kleines Stückchen zu verbessern! Sie erleben, warum Wissenschaftler gerne Katzen vergiften, wie sich die Konsequenzen eines Tötungsdeliktes auf den eigenen Großvater auswirken, warum Forscher Außerirdische veräppeln sollten, weshalb die inkorrekte Beschriftung eines Preisschildes Leben kosten kann und vieles mehr. Achtung: Es wird keine Haftung für spontane Lachkrämpfe oder tiefsinnige Gedanken übernommen.",http://books.google.com/books/content?id=iHYdEQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
"Hey Gott, da bin ich wieder. Life is a Story - story.one",Carmen Kaltenecker,"Body, Mind & Spirit",,,"Wenn du weißt, wer du bist, weißt du auch, weshalb du hier bist. Nur, wie sollen wir das wissen und wo sollen wir danach suchen? Ich durfte vor einem Jahr Gott kennenlernen. Der mir eine tiefe Sehnsucht ins Herz gelegt hat nach einer Kraft, die nicht urteilt und bewertet, sondern die liebt. Die trägt. Und die stärkt. Die die Augen öffnet für meine Talente und dafür, wo ich sie einsetzen kann. Wo mein Platz sein kann. Ich hoffe, dass dich dieses Buch bestärkt, dass du darin Richtung findest und dass du dich mit nichts weniger als dem einzigartig außergewöhnlichen Leben zufriedengibst, für das du gemacht bist.",http://books.google.com/books/content?id=z5zUEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
"Füße im Gras, Kopf in den Wolken. Life is a Story - story.one",Johanna Andrea Böttcher,Fiction,,,"Die Lieder meines Lebens: Ich stehe auf einer riesigen Wiese inmitten eines Waldes, Füße im Gras, Kopf in den Wolken. Mit den Gedanken bin ich abwesend, irgendwo dort oben zwischen den Baumwipfeln. Das hier sind nicht alles meine Geschichten, es sind auch die meiner Freunde und Freundinnen, die meiner Mitpatientinnen und vielleicht auch deine. Es sind Erzählungen aus einer Generation von verletzlichen jungen Menschen, die verzweifelt nach einem Platz in dieser Gesellschaft suchen und ihn sicherlich eines Tages auch finden werden. Auch wenn es sinnlos erscheinen mag, irgendwann wird alles irgendwie gut werden.",http://books.google.com/books/content?id=Y0jUEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Das Königreich der Träume. Life is a Story - story.one,Maddy Mc-Kenzie,Fiction,,,"Im Königreich der Träume geht alles seinen normalen Gang bis sich eines Tages Percy der Finstere überlegt, dem Königreich eine Lektion zu erteilen. Damit beginnt ein Wettlauf gegen die Zeit, denn um das Königreich vor dem Untergang zu bewahren müssen die beiden Taugenichtse Kimberly und Carrie eine Menge Herausforderungen meistern. Ob es ihnen gelingen wird das Königreich der Träume zu retten?",http://books.google.com/books/content?id=IggZEQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Tag- und Nachtträume. Life is a Story - story.one,Cherine Aoulad-Ibrahim,Fiction,,,"In den Seiten dieses Buches, zwischen den zarten Zeilen, offenbart sich eine einzigartige Reise in die Welt der Träume. Doch hier sind es nicht nur die Träume der Nacht, die aufgezeichnet sind, sondern auch die stillen Träumereien des Tages. Jeder träumt, um dem Alltag etwas zu entfliehen. In diesen Kurzgeschichten werden meine liebsten Träume zusammengefasst.",http://books.google.com/books/content?id=2oPREAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Ich halte dein Herz in meinen Händen. Life is a Story - story.one,Natascha Wust,Fiction,,,"Der Junge Osiris kämpft mit der Erinnerung an einen lächelnden Mann, den er jedoch nicht zu kennen scheint. Mit seiner Adoptivfamilie macht er sich auf zum König seines Landes für seine Hochzeit. Wichtiger als seine Hochzeit ist ihm den Mann zu finden über den er doch so gerne etwas erfahren würde. Schnell beginnt er im Palast mit seinen Studien und findet heraus das der Mann einem Bild des Henker Gottes der Wissenschaft Alvah ziemlich ähnlich sieht. Osiris will ihn finden, doch es ist ihm nicht klar das sie ein Unterschiedliches Verständnis von einem Freundlichen Lächeln haben.",http://books.google.com/books/content?id=6rrQEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Die vergessene Spur. Life is a Story - story.one,Arlette Schwarz,Fiction,,,"Noch nicht ganz ein Jahr wohnt Ayla bei ihrer Tante in der Kleinstadt Paleotal, als sich ihr Leben auf den Kopf stellt. Dabei hatte sie gedacht, dass ihr neuer Dinosaurier und die Ruhe auf dem Land dabei helfen würden, endlich wieder schreiben zu können. Doch dann findet sie eine Spur, die ihren neu gefundenen Frieden gefährdet. Diese stellt ausgerechnet das tragische Ereignis aus der Vergangenheit ihrer besten Freundin infrage. Kann Ayla die Wahrheit über diesen Tag ans Licht bringen oder sollte sie lieber die Finger davon lassen?",http://books.google.com/books/content?id=ZgwfEQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Nur ein bisschen komisch. Life is a Story - story.one,Natalie Krebs,Fiction,,,"Bin ich gut so, wie ich bin? Wieso bin ich so, wie ich bin bin? War ich immer schon so? Und wieso ist das Leben so verdammt kompliziert? Wieso ist es so schwierig, sich richtig zu benehmen? Und warum wird es nicht einfacher, wenn man älter wird, sondern schwieriger? Und warum mache ich mir über alles so viele Gedanken? Damit kann ich doch nicht alleine sein! In dieser Erzählung blicke ich in mein Innerstes, denke über meine Schwächen nach und versuche, meine Unsicherheiten zu verarbeiten. Unsicherheiten, die ich bei anderen nicht wahrnehme, die aber bestimmt viele genauso quälen wie mich selbst.",http://books.google.com/books/content?id=PtkTEQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Das Geheimnis des TAFLO. Life is a Story - story.one,Florian Deutschmann,Fiction,,,"Tauche ein in die zauberhafte Welt des TAFLO-Tempels! Begleite Tiki, auf einer Reise voller Abenteuer, Freundschaft und Entdeckungen. In zwölf einzigartigen Kapiteln erlebst du die Magie der Natur, die Vielfalt der Jahreszeiten und die transformative Kraft des gemeinsamen Erlebens. Dieses Buch ist eine Ode an das Leben, verpackt in Geschichten, die dein Herz berühren und deine Fantasie entfachen. Mach dich bereit für eine Reise, die nicht nur Tiki, sondern auch dich verändern wird. Willkommen im TAFLO wo das Leben in jeder Ecke pulsiert!",http://books.google.com/books/content?id=Ch30EAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Falscher Ort zum falschen Zeitpunkt. Life is a Story - story.one,Arslan,Fiction,,,"Die Jugend, man will sie genießen. Seine träume durchleben. Doch läuft wirklich alles so, wie man es geplant hat? Das leben ist nicht immer Fair zu jedem. Dann befindet man sich am falschen Ort zum falschen Zeitpunkt und landet zwischen vier Wänden. Er wollte raus, seine Unschuld beweisen, aber so einfach war das ganze nicht. Viele Probleme kamen auf ihn zu. Doch wie geht er damit um? Schafft er es am Ende, seine Unschuld zu beweisen oder verweilt er dort bis zur Ewigkeit? Und was ist mit seiner Zukunft? Kann er seine Zukunft noch retten oder ist wirklich alles Hoffnungslos verloren?",http://books.google.com/books/content?id=kpfUEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
"Das Gehirn joggt langsam, aber kreativ. Life is a Story - story.one",Horst Sammet,Biography & Autobiography,,,Gesammelte Geschichten quer durch das Leben und die Jahreszeiten,http://books.google.com/books/content?id=-PwrEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Rote Wellen. Life is a Story - story.one,Band Luna Cornelius,,,,,http://books.google.com/books/content?id=rzv6EAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
zu roter zeit. Life is a Story - story.one,Nicolas Brewitzer,Fiction,,,"~In dem unausweichlichen Ritt der Zeit muss der alte Marmor dem neuen Mörtel seinen Thron zugestehen~ 'zu roter zeit' lädt zu einem kurzen Einblick in das Leben vierer Personen ein, die sich im Sinnbild ihrer Epochen einen Weg durch die Historie ihrer Heimat zu bahnen versuchen. Ein jeder findet sich hierbei im Zwist zwischen eigener (un-)Vernunft und den unausweichlichen Geschehnissen ihrer voranschreitenden Zeit. 'zu roter zeit' umfasst als Anthologie dabei die vier Bücher: Vergessene Wahrheit (I) Einst unsere Zeit (II) Aus dem Moor (III) Tick Tock (IV)",http://books.google.com/books/content?id=G7vQEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
The Show Must Go On. Life is a Story - story.one,Amelie Mehrlein,Fiction,,,"~ Wenn du jemanden mit ganzem Herzen liebst, begehst du Fehler für diese Person. Fehler die beinah dein Todesurteil sein könnten. Seit Riley klein ist träumt sie davon ein Rockstar zu werden, und sie ist auf dem besten Weg dorthin, wäre da nicht dieser eine braunhaarige Kerl, der sich einfach so in ihr Leben schleicht und sie nicht mehr loslässt. 1980 ́s, Drogen, Alkohol, Rock n ́Roll und sie mittendrinn. ~",http://books.google.com/books/content?id=3FHTEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Dem Tode verfallen. Life is a Story - story.one,Mia Salome,Fiction,,,"Dem Tode verfallen - Ein tragisches Märchen über Schicksal, Liebe und Erlösung. Ophelia ist die Thronfolgerin des Königreichs der Lebenden und ist in ihrem grauen Leben aus Tradition, Macht und Pflichten gefangen. Kurz vor ihrer Krönung versucht sie ihrem unausweichlichen Schicksal zu entfliehen und stellt sich ihrem einzigen Ausweg - dem Tod. Doch als der Tod sie schließlich heimsucht, begibt sie sich in eine Welt, die sie sich niemals hätte vorstellen können. Zum ersten Mal erfährt sie, was es bedeutet, wirklich frei zu sein und verliebt sich dabei nicht nur in das Reich der Toten. Mithilfe von emotionalen Erlebnissen und traumhaften Momenten, lernt sie, sich ihrer Vergangenheit zu stellen und sie loszulassen. Doch gerade, als es perfekt zu sein scheint, ändert sich plötzlich alles zum Alten. Am Ende steht Ophelia vor der Entscheidung - Leben oder Tod?",http://books.google.com/books/content?id=s0BLEQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Kassandras Lottozahlen zum Glück. Life is a Story - story.one,Monja Stelljes,,,,,http://books.google.com/books/content?id=d9X5EAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
ERZÄHLUNGEN. Life is a Story - story.one,Carlo Puzzo,Comics & Graphic Novels,,,"Zwei Erzählungen beschreiben eine Reise voller absurder Situationskomik, angereichert mit Elementen von Satire, humorvollen Abenteuern und gesellschaftskultureller Fiktion. In einem Land, das von Tyrannei beherrscht wird, macht ein junger Mann namens Nichts die unmöglichsten Dinge möglich. Mit seinem treuen Helfer Nutzlos verwandelt er sich in einen wagemutigen Helden in einem - klitzekleinen - epischen Abenteuer! Miyu und ihre Freundinnen sitzen im exquisiten Hotel Rofitel, um einen unvergesslichen Abend unter B-Promis zu erleben. Unter ausrangierten Schauspielerinnen, deren Abätze höher waren als ihr IQ, und Reality-Darstellern frisch aus der Seifenoper gerissen, taucht plötzlich ein mysteriöser junger Mann an ihrem Tisch auf - sein Name? Dracul.",http://books.google.com/books/content?id=tPP6EAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Galaktische Triade. Life is a Story - story.one,Alexandra Radek,Fiction,,,"Erneut rufen wir zur Galaktischen Triade aus - das Ereignis des Jahrtausends, auf das du so lange gewartet hast! Sei nicht nur ein Zuschauer, sondern ein unvergleichlicher Teilnehmer in einem epischen Kampf um Ruhm und Anerkennung. Planet Sochor freut sich schon auf deinen Besuch. Die Herausforderung ruft nach dir - rufst du zurück? Im Inneren dieser Broschüre findest du alles, was wichtig ist: die diesjährigen Aufgaben, die Gastgeberplaneten, selbstverständlich Angaben zum großen Preis, der einem solchen Spektakel würdig ist und zu guter Letzt das Anmeldeformular. Nur die Kühnsten werden den Gipfel der Gefahr erklimmen und als wahre Sieger hervorgehen. Die Bewerbung ist deine Eintrittskarte zu einer Welt, in der alles möglich ist. Worauf wartest du noch?",http://books.google.com/books/content?id=STz6EAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Die Crusoe Agentur. Life is a Story - story.one,Johannes Schürmann,Fiction,,,"In 13 zusammenhängenden Kurzgeschichten wird die Geschichte von Robin erzählt, der auf offener See gestrandet ist, und damit zuerst gar nicht so unzufrieden scheint, aber langsam verzweifelt. Abwechselnd wird in Rückblenden offenbart, was ihn in diese Situation gebracht hat, und von seiner Zeit als Schiffbrüchiger erzählt.",http://books.google.com/books/content?id=l5zUEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Fallen little Girl. Life is a Story - story.one,Manuela Broser,Fiction,,,"Es ist keine leere Floskel, wenn man gesagt bekommt, gehe keinen Deal mit dem Teufel ein. Nun, ich hatte mir diese weisen Worte nicht zu Herzen genommen und musste nun mit den Konsequenzen leben. Insoweit man dieses Dasein, als des Teufels Handlanger, überhaupt Leben nennen konnte. Doch ich hielt tapfer durch, ein Ende war schon in Sicht, bis der Tag kam, an dem sich alles ändern sollte.",http://books.google.com/books/content?id=ryzuEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Verloren in Gefühlen. Life is a Story - story.one,Desirée Palladino,Fiction,,,"Wie geht man mit Gefühlen um? Sind sie Freunde, Feinde oder doch einfach nur da? Was macht man, wenn man in einer Spirale eines Gefühls landet? Kann man einfach aufhören zu füllen? Eine junge Erwachsene auf der Suche nach sich selbst inmitten ihrer Gefühlswelt.",http://books.google.com/books/content?id=UgLUEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Hope Dies Last. Life is a Story - story.one,Antonia Krause,Fiction,,,"Kayla und Valentina sind miteinander aufgewachsen und waren ihr bisheriges Leben noch nie weit voneinander entfernt. Ihr Plan: für immer beste Freundinnen bleiben und ihr ganzes Leben miteinander teilen. Valentinas Vater zieht den beiden allerdings einen Strich durch die Rechnung, denn als er ein Jobangebot in Italien bekommt, beschließt Valentinas Familie, auszuwandern. Bevor Valentina allerdings endgültig weggeht, feiern die Mädchen noch ihre 16. Geburtstage zusammen. Sobald Valentina fort ist, kommen sich Kayla und ihr Schwarm Elliot näher. Ihr erstes Date war die reinste Katastrophe. Trotzdem ist Kayla unsterblich verliebt in Elliot. Allerdings denkt Kayla, dass ihre Gefühle für Elliot nicht auf Gegenseitigkeit beruhen. Elliot macht keinen Anschein, Kayla zu lieben oder doch?",http://books.google.com/books/content?id=urjLEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Blut für Blut. Life is a Story - story.one,Sarah Thalia Grüner,,,,,http://books.google.com/books/content?id=gQTUEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Marikas höchster Preis. Life is a Story - story.one,Clarissa Kühnberger,Fiction,,,"Die Wut in meinem Kopf sickert wie heiße, dicke Lava durch meinen gesamten Körper. Ich habe das Gefühl, in Flammen zu stehen. Flammen aus Zorn und Wut und ich habe nur einen Gedanken: Brenn Welt, brenn! Marika hasst ihr Leben und am liebsten würde sie eher heute als Morgen von dieser Welt verschwinden. Etwas, was schon bald Realität werden könnte, denn als sie eine erschütternde Diagnose erhält, wird ihre Lebensmüdigkeit auf eine harte Probe gestellt: Sie hat Krebs. Und plötzlich steht Marika vor der Entscheidung, ob sie sich behandeln lassen und weiterleben will oder ob sie dem Schicksal ihren Lauf lassen soll. Eine zutiefst berührende Kurzgeschichte über den Kampf gegen die Depressionen, die Suche nach dem Lebenssinn und die Kraft der Gemeinschaft.",http://books.google.com/books/content?id=P8X1EAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Die magische Schlossgartentür. Life is a Story - story.one,Danny S. Henkler,Fiction,,,"Emily darf endlich in ihren Sommerferien zu Ihrer Tante nach Deutschland reisen. Ihre Entdeckung im Schlossgarten eröffnet ihr den Weg zu magischen Abenteuern. Ob und wie sie ihren Weg zurück findet, finden nur jene heraus, die diese Geschichte zu lesen vermögen. Dies ist ein Buch für groß und klein, für alt und jung. Jeder ist herzlich eingeladen in der Geschichte die Zeit zu verlieren und sich auf eine wundersame Reise mitnehmen zu lassen. Wir wünschen allen viel Spaß beim Lesen.",http://books.google.com/books/content?id=fswSEQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
shiftless soul II. Life is a Story - story.one,jasmin lanz,Fiction,,,after all that happened between us all the consequences our acquaintance entailed what a tragedy that my heart wouldn ́t resist to take you back,http://books.google.com/books/content?id=Nv3SEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Abschied und Neubeginn. Life is a Story - story.one,Bettina Haberpointner,Biography & Autobiography,,,"Du kannst das nicht, du schaffst das nicht und du wirst es ohnehin zu nichts bringen, weil alles was du machst nicht genug ist. Negative Glaubenssätze die mir immer wieder seit frühester Kindheit ""nahegelegt"" wurden. Was wäre aber, wenn es genau so gepasst hätte wie ich in meinem inneren war? Was wenn ich mich behauptet hätte und als Kind schon dagegen rebelliert hätte und mich nicht in kämpfe hätte verwickeln lassen, für dessen ich nie verantwortlich gewesen bin? Wäre ich heute das was ich jetzt bin? Wäre mein Weg weniger steinig gewesen? Meine Trauer und der Griff nach den Sternen.",http://books.google.com/books/content?id=qQo1EQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Was ist Glück?. Life is a Story - story.one,Nicole Rieger,Fiction,,,"Fortsetzung von: Die Farbe von Glück Dr. Johnny Cook lebt seit einem Jahr mit seinem Freund Orion Moore zusammen und kann es immer noch nicht glauben, dass er ihn noch nicht verlassen hat. Weiterhin schwebt die dunkle Wolke über ihm und erschwert ihnen ihr Zusammenleben. Werden die beiden einen Weg finden, mit den Depressionen und dem schwierigen Familienverhältnis zurechtzukommen oder wird ihre Beziehung unter der Last zerbrechen?",http://books.google.com/books/content?id=5frtEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
All das Zwischenuns. Life is a Story - story.one,Theresa Elsner,Fiction,,,"Wien ist ein Ozean fremder Gesichter: Sie alle haben einen Ort, von dem sie kommen, und einen Ort, an den sie gehen. Jemanden, den sie lieben, jemanden, den sie hassen, etwas, das sie für immer bereuen. Sei es Kirsten, geplagt von den voreiligen Entscheidungen ihrer Jugend, Lara, die nicht länger an Liebe glaubt, oder Oskar, endlich bereit dazu, alte Fehler wiedergutzumachen. Eine Stadt voller Menschen, die unterschiedlicher nicht sein könnten, unwiderruflich ineinander verkettet, still und heimlich, durch all das Zwischenuns.",http://books.google.com/books/content?id=L6XREAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
24 Tage bis Weihnachten. Life is a Story - story.one,Aileen Litzmanski,Fiction,,,"24 Kurzgeschichten um die Wartezeit bis Heiligabend zu verkürzen. Begleitet Leonardo bei seinen Vorbereitungen für eine schöne und besinnliche Weihnachtszeit. Backt mit ihm Plätzchen, besucht zusammen den Weihnachtsmarkt oder verbringt gemeinsam eine schöne Zeit mit euren liebsten Menschen.",http://books.google.com/books/content?id=jUPREAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Der Ruf der Chinoel. Life is a Story - story.one,Zora Mink,Fiction,,,Der junge Halbgott Karm hat im Vergleich zu den anderen Menschen nie eine Botschaft von den Göttern erhalten und will seinem Vater endlich nahe sein. Er begibt sich deshalb auf eine Reise in sein inneres Ich zu seinen göttlichen Anteilen. Was geschieht auf der Reise? Warum hat sich sein göttlicher Vater nie gemeldet? Was wird Karm auf seinem Weg lernen?,http://books.google.com/books/content?id=hlvUEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Back to the roots. Life is a Story - story.one,Annika Herda,Fiction,,,"Es ist Hochsommer. Das Klimaziel wurde nicht erreicht und jeder ächzt unter den ständig steigenden Temperaturen, vor denen es scheinbar keine Flucht gibt. Die Luft wird langsam knapp, Wasser rationiert. Die Stimmung ist trost- und ausweglos und angespannt. Eine kleine Gruppe junger Aktivisten möchte den Verlust unserer Ressourcen nicht hinnehmen und wehrt sich. Sie suchen Rat in der Natur und begeben sich auf eine Reise, um zurück zum Wesentlichen zu finden. Was zählt wirklich im Leben? Und ist weniger nicht manchmal mehr?",http://books.google.com/books/content?id=iOfAEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Paarship aus der Unterwelt. Life is a Story - story.one,Rebecca Ksoll,Fiction,,,"Thomas ist verzweifelt. Nur so kann er sich erklären, weshalb er ernsthaft in Betracht zieht, einen Dämonen zu beschwören, nur damit er ein Date zur Hochzeit seiner Schwester hat. Ob das denn gut geht?",http://books.google.com/books/content?id=XALUEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Eine Ahnung von Nichts. Life is a Story - story.one,Eliah Kleines,Fiction,,,"Als Theo am frischen Grab seiner Mutter steht, trifft er seinen lange verschollenen Onkel Erwin zum ersten Mal in seinem Leben. Sofort fasziniert ihn dieser exzentrische Mann, der ihm erzählt, jahrelang auf geheimer Mission in der Antarktis gearbeitet zu haben. Theo begleitet ihn in den kalten Süden. Dort ist alles ganz anders, als er es sich vorgestellt hat. Schnell wird klar: Etwas Seltsames geht vor sich und Theo spielt eine zentrale Rolle dabei. Auch ist etwas an seinem Onkel nicht ganz richtig. Was verheimlicht Erwin ihm? Was geht hier vor sich!? Viele Fragen, wenige Antworten und eine übernatürliche Entdeckung später steht plötzlich die Existenz der uns bekannten Welt auf dem Spiel. Theo muss entscheiden, was wahr ist und was nicht, und stößt dabei an die Grenzen seines Verstandes, an die Grenzen seines Seins. 'Mensch' ist auch nur 'Hcsnem' rückwärts. Nichts ist, wie es scheint. Alles was scheint, ist Nichts. Das Ende ist nah.",http://books.google.com/books/content?id=dQYfEQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
