Title,Authors,Genre,Price,Rating,Description,Image
"Petition to the King, Submitted to His Grace the Duke of Wellington, 14 Jan. 1829, by T. Atchison, Esq., Late Capt. in the Royal Regiment of Artillery, who Having Been Ordered by British Authorities to Perform the Idolatrous Services of the Romish Church, Contrary to His Protestant Integrity and Conscience Towards God; His Civil Rights as a British Subject, and the Express Stipulations of the Coronation Oath; Foreign Also to His Public Engagements as an Officer; Respectfully Requested to be Exonerated from These Idolatrous and Unmilitary Services; and His Request Having Been Received and Complied With, Without Censure, by His Superior Officers on the Spot, Prayed Relief from the Severe Sentence of the Court Martial, by which He was Dismissed His Majesty's Service ...",Thomas Atchison (Captain in the Royal Artillery.),,,,,
The Soul of Lilith,Marie Corelli,Fiction,,,,http://books.google.com/books/content?id=x7qMGK9Dc2AC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
The Archaeology of Anxiety,Galina Rylkova,History,,,"The ""Silver Age"" (c. 1890-1917) has been one of the most intensely studied topics in Russian literary studies, and for years scholars have been struggling with its precise definition. Firmly established in the Russian cultural psyche, it continues to influence both literature and mass media. The Archaeology of Anxiety is the first extended analysis of why the Silver Age occupies such prominence in Russian collective consciousness. Galina Rylkova examines the Silver Age as a cultural construct-the byproduct of an anxiety that permeated society in reaction to the social, political, and cultural upheavals brought on by the Bolshevik Revolution, the fall of the Romanovs, the Civil War, and Stalin's Great Terror. Rylkova's astute analysis of writings by Anna Akhmatova, Vladimir Nabokov, Boris Pasternak and Victor Erofeev reveals how the construct of the Silver Age was perpetuated and ingrained. Rylkova explores not only the Silver Age's importance to Russia's cultural identity but also the sustainability of this phenomenon. In so doing, she positions the Silver Age as an essential element to Russian cultural survival.",http://books.google.com/books/content?id=dyZ4j7H-NPoC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Dust,Joseph Anthony Amato,Science,,,"A history of this minute particle spans a thousand years of Western Civilization, from the naturalism of the medieval period though the intensely curious Renaissance, to the modern worlds of nanotechnology and viral research.",http://books.google.com/books/content?id=74i8QgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Report of the Secretary of the Treasury,"United States. Comptroller of the Treasury, United States. Department of the Treasury. Office of the Secretary",Customs administration,,,,
Emergency War Surgery,U.S. Department of the Army,Health & Fitness,,,The most advanced medical techniques used by military doctors in the...,http://books.google.com/books/content?id=2DFYDw8AwLEC&printsec=frontcover&img=1&zoom=1&source=gbs_api
Death embodied,"Zoë L. Devlin, Emma-Jayne Graham",Social Science,25.68 EUR,,"In April 1485, a marble sarcophagus was found on the outskirts of Rome. It contained the remains of a young Roman woman so well-preserved that she appeared to have only just died and the sarcophagus was placed on public view, attracting great crowds. Such a find reminds us of the power of the dead body to evoke in the minds of living people, be they contemporary (survivors or mourners) or distanced from the remains by time, a range of emotions and physical responses, ranging from fascination to fear, and from curiosity to disgust. Archaeological interpretations of burial remains can often suggest that the skeletons which we uncover, and therefore usually associate with past funerary practices, were what was actually deposited in graves, rather than articulated corpses. The choices made by past communities or individuals about how to cope with a dead body in all of its dynamic and constituent forms, and whether there was reason to treat it in a manner that singled it out (positively or negatively) as different from other human corpses, provide the stimulus for this volume. The nine papers provide a series of theoretically informed, but not constrained, case studies which focus predominantly on the corporeal body in death. The aims are to take account of the active presence of dynamic material bodies at the heart of funerary events and to explore the questions that might be asked about their treatment; to explore ways of putting fleshed bodies back into our discussions of burials and mortuary treatment, as well as interpreting the meaning of these activities in relation to the bodies of both deceased and survivors; and to combine the insights that body-centered analysis can produce to contribute to a more nuanced understanding of the role of the body, living and dead, in past cultures.",http://books.google.com/books/content?id=1QBDCwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Annual Report of the Comptroller of the Currency to the ... Session of the ... Congress of the United States,United States. Office of the Comptroller of the Currency,Banks and banking,,,,http://books.google.com/books/content?id=WlWhUN3La0kC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
"Report of the Agency Committee of the Anti-Slavery Society, established in June, 1831, for the purpose of disseminating information by lectures on colonial slavery",Society for the Mitigation and Gradual Abolition of Slavery Throughout the British Dominions,,,,,http://books.google.com/books/content?id=en0sh-vfc9kC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
First Report from the Select Committee on Televising of Proceedings of the House: pts. 1-2. Minutes of evidence and memoranda,Great Britain. Parliament. House of Commons. Select Committee on Televising of Proceedings of the House,,,,,
Proceedings of the ... Annual Convention of the Veterans of Foreign Wars of the United States (summary of Minutes).,Veterans of Foreign Wars of the United States. Annual Convention,Veterans,,,,http://books.google.com/books/content?id=4BSaYrbHci0C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Giants in the earth,O. E. Rølvaag,Fiction,1.99 EUR,,"In 'Giants in the Earth,' O. E. Rølvaag masterfully explores the struggles and triumphs of Norwegian immigrants in the American Midwest during the late 19th century. Through vivid imagery and rich, lyrical prose, Rølvaag delves into the lives of his characters as they wrestle with the harsh realities of frontier life, the clash of cultures, and the haunting pull of their ancestral roots. Written in a naturalistic style, the narrative immerses readers in the psychological torment and resilience of the settlers, offering a poignant reflection on identity and belonging in a rapidly changing world. O. E. Rølvaag, a Norwegian-American novelist and a significant figure in immigrant literature, draws upon his own experiences as an immigrant to inform his work. Arriving in the United States as a young man, he personally grappled with cultural dislocation, which profoundly shaped his perspective and narrative voice. Rølvaag's deep understanding of the immigrant experience allows him to authentically portray the emotional complexities faced by his characters, making their struggles resonate on a universal level. Recommended for readers interested in the themes of migration, identity, and cultural conflict, 'Giants in the Earth' serves as both a historical account and a timeless exploration of the human spirit. Rølvaag's nuanced portrayal of resilience in the face of adversity will captivate those who appreciate rich storytelling and the exploration of cultural heritage.",http://books.google.com/books/content?id=YAVdEQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
The Mustangs,James Frank Dobie,History,,,"J. Frank Dobie, master storyteller of the American Southwest, here tells the tale of the wild and free mustangs that once roamed the western ranges. This is the story, too, of the white men and the Indians, no less wild and free, who captured them, gentled them, rode them, and annihilated them. An American classic, The Mustangs is a thoughtful and carefully crafted book by one of this country's literary greats. ""This is a magnificent book, so packed with lore and legend that one is not conscious of the fact that it is history, too. Frank Dobie tells the story of the mustangs . . . the story too of the men, and the way of life the mustang brought into being."" --New York Herald Tribune ""Mr. Dobie brings together all his findings in a single book of solid scholarship, documented to the hilt, and inspired by his unflagging enthusiasm for the wild free creatures of the West. The Mustangs will probably remain the standard work on the subject."" --New York Times ""Not alone from stodgy tomes and rare pamphlets of cloistered libraries of a continent, but from widely scattered remudas and firsthand experiences of salty wranglers, have come the color, flavor and vitality to this beautiful book."" --Dallas Times Herald",http://books.google.com/books/content?id=02RMPwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Not the Slightest Chance,Tony Banham,History,,,"More than 10% of Hong Kong's defenders were killed in battle; a further 20% died in captivity. Those who survived seldom spoke of their experiences. Many died young. The little primary material surviving--written in POW camps or years after the events--is contradictory and muddled. Yet with just 14,000 defending the colony, it was possible to write from the individual's point of view rather than that of the Big Battalions so favoured by God (according to Napoleon) and most historians. The book assembles a phase-by-phase, day-by-day, hour-by-hour, and death-by-death account of the battle. It considers the individual actions that made up the fighting, as well as the strategies and plans and the many controversies that arose.",http://books.google.com/books/content?id=Pr7ZjNCqyUsC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Letter to the Right Honourable the Lord Provost...,"James Brown (Captain, Superintendent of the Edinburgh Police.)",Police,,,,
"To Clarify Certain Provisions of the Criminal Code Relating to the Importation Or Shipment of Injurious Mammals, Birds, Amphibians, Fish, Reptiles ; and Relating to the Transportation Or Receipt of Wild Mammals Or Birds Taken in Violation of State, National, Or Foreign Laws",United States. Congress. House. Committee on the Judiciary,Animals,,,,
Structures to Resist the Effects of Accidental Explosions,United States. Department of the Army,Explosions,,,,
"Manual of the Sodality of the Holy Name of Jesus, as Established by the Dominican Fathers. Comprising the Rules, Devotions and Hymns ... Second Edition",Sodality of the Holy Name of Jesus (JESUS CHRIST),,,,,
The Festival of Insignificance,Milan Kundera,Fiction,8.89 EUR,,"“Slender but weighty. . . . What is moving about this novel is its embrace of what has always driven Kundera, the delicate state of living between being and nothingness.”— Boston Globe From the internationally acclaimed, bestselling author of The Unbearable Lightness of Being, an entertaining and enchanting novel—""a fitting capstone on an extraordinary career."" (Slate) Casting light on the most serious of problems and at the same time saying not one serious sentence; being fascinated by the reality of the contemporary world and at the same time completely avoiding realism—that’s The Festival of Insignificance. Readers who know Milan Kundera’s earlier books know that the wish to incorporate an element of the “unserious” in a novel is not at all unexpected of him. In Immortality, Goethe and Hemingway stroll through several chapters together talking and laughing. And in Slowness, Vera, the author’s wife, says to her husband: “you’ve often told me you meant to write a book one day that would have not a single serious word in it…I warn you: watch out. Your enemies are lying in wait.” Kundera is finally and fully realizing his old aesthetic dream in this novel that we could easily view as a summation of his whole work. A strange sort of summation. Strange sort of epilogue. Strange sort of laughter, inspired by our time, which is comical because it has lost all sense of humor. What more can we say? Nothing. Just read.",http://books.google.com/books/content?id=x093EAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
The Physics of Submicron Structures,Harold L. Grubin,Science,53.49 EUR,,"Research on electronic transport in ultra small dimensions has been highly stimulated by the sensational developments in silicon technology and very large scale integration. The papers in this volume, however, have been influenced to no lesser extent by the advent of molecular beam epitaxy and metal/organic chemical vapor deposition which has made possible the control of semiconductor boundaries on a quantum level. This new control of boundary condi tions in ultra small electronic research is the mathematical reason for a whole set of innovative ideas. For the first time in the history of semiconductors, it is possible to design device functions from physical considerations involving ~ngstom scale dimensions. At the time the meeting was held, July 1982, it was one of the first strong signals of the powerful developments in this area. During the meeting, important questions have been answered concerning ballistic transport, Monte Carlo simulations of high field transport and other developments pertinent to new device concepts and the understanding of small devices from physics to function. The committee members want to express their deep appreciation to the speakers who have made the meeting a success. The USER pro ject of DOD has been a vital stimulous and thanks go to the Army Research Office and the Office of Naval Research for financial sup port. Urbana, January 1984 K. Hess, Conference Chairman J. R. Brews L. R. Cooper, Ex Officio D. K. Ferry H. L. Grubin G. J. Iafrate M. I. Nathan A. F.",http://books.google.com/books/content?id=IzHrBwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
The Avenger,E. Phillips Oppenheim,Literary Collections,,,,http://books.google.com/books/content?id=EcGFzwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
The African Liberation Reader: The strategy of liberation,"Aquino de Bragança, Immanuel Maurice Wallerstein",History,,,,http://books.google.com/books/content?id=dJRWAAAAYAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Identities of Persons,Amélie Rorty,Philosophy,,,"In this volume, thirteen philosophers contribute new essays analyzing the criteria for personal identity and their import on ethics and the theory of action: it presents contemporary treatments of the issues discussed in Personal Identity, edited by John Perry (University of California Press, 1975).",http://books.google.com/books/content?id=1HcYf7uLCyAC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
The Prince of Darkness,Jean Plaidy,Fiction,8.99 EUR,,"Multi-million copy and international bestselling author Jean Plaidy paints an incredibly vivid portrait of one of history's most controversial - and terrifying - monarchs... Readers of Philippa Gregory will not be disappointed. 'Plaidy excels at blending history with romance and drama' -- New York Times 'Full-blooded, dramatic, exciting.' - Observer 'Outstanding' - Vanity Fair 'Compulsive reading' -- ***** Reader review 'I was gripped and want more!' -- ***** Reader review 'Found this book hard to put down and didn't want it to finish' -- ***** Reader review 'Brilliant stuff!!!' -- ***** Reader review ***************************************************************************** The untimely death of Richard the Lionheart left his nephew Arthur and his younger brother John in contest for the throne of England. Reluctantly the barons chose John, and so began years of rule by a ruthless and greedy tyrant. Yet despite his reputation, John, still manages to seduce the young and beautiful Isabella of Angoulême. But in taking her as his bride he makes an enemy for life. And in the tempestuous years that follow many men come to believe that the House of Anjou was tainted by the Devil's blood, the loathsome monarch was himself Evil Incarnate, the very Prince of Darkness...",http://books.google.com/books/content?id=3rD3C6JGhIMC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
The Shuttle,Frances Hodgson Burnett,,,,"No man knew when the Shuttle began its slow and heavy weaving from shore to shore, that it washeld and guided by the great hand of Fate. Fate alone saw the meaning of the web it wove, the mightof it, and its place in the making of a world's history. Men thought but little of either web orweaving, calling them by other names and lighter ones, for the time unconscious of the strength ofthe thread thrown across thousands of miles of leaping, heaving, grey or blue ocean.Fate and Life planned the weaving, and it seemed mere circumstance which guided the Shuttle toand fro between two worlds divided by a gulf broader and deeper than the thousands of miles ofsalt, fierce sea-the gulf of a bitter quarrel deepened by hatred and the shedding of brothers' blood.Between the two worlds of East and West there was no will to draw nearer. Each held apart. Thosewho had rebelled against that which their souls called tyranny, having struggled madly and shedblood in tearing themselves free, turned stern backs upon their unconquered enemies, broke allcords that bound them to the past, flinging off ties of name, kinship and rank, beginning with fiercedisdain a new life.Those who, being rebelled against, found the rebels too passionate in their determination and toodesperate in their defence of their strongholds to be less than unconquerable, sailed back haughtilyto the world which seemed so far the greater power. Plunging into new battles, they added newconquests and splendour to their land, looking back with something of contempt to the half-savageWest left to build its own civilisation without other aid than the strength of its own strong righthand and strong uncultured brain.But while the two worlds held apart, the Shuttle, weaving slowly in the great hand of Fate, drewthem closer and held them firm, each of them all unknowing for many a year, that what had at firstbeen mere threads of gossamer, was forming a web whose strength in time none could compute, whose severance could be accomplished but by tragedy and convulsion",http://books.google.com/books/content?id=RxpCzgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Export of Works of Art 1968-1969,Great Britain. Reviewing Committee on the Export of Works of Art,Art objects,,,,
The House Of The Vampire,George Sylvester Viereck,Fiction,,,"The freakish little leader of the orchestra, newly imported from Sicily to New York, tossed his conductor's wand excitedly through the air, drowning with musical thunders the hum of conversation and the clatter of plates. Yet neither his apish demeanour nor the deafening noises that responded to every movement of his agile body detracted attention from the figure of Reginald Clarke and the young man at his side as they smilingly wound their way to the exit. The boy's expression was pleasant, with an inkling of wistfulness, while the soft glimmer of his lucid eyes betrayed the poet and the dreamer. The smile of Reginald Clarke was the smile of a conqueror. A suspicion of silver in his crown of dark hair only added dignity to his bearing, while the infinitely ramified lines above the heavy-set mouth spoke at once of subtlety and of strength. Without stretch of the imagination one might have likened him to a Roman cardinal of the days of the Borgias, who had miraculously stepped forth from the time-stained canvas and slipped into twentieth century evening-clothes....",http://books.google.com/books/content?id=bNPhEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Projekt Papilio. Life is a Story - story.one,Jan A. Baßler,Fiction,,,"2083. Die Welt liegt in Trümmern - Klimakatastrophen, Grenzkriege, eine tödliche Pandemie. Zivilisation ist nur noch ein fernes Echo. Es herrscht das Recht des Stärkeren. Clint war Soldat, jetzt ist er Auftragskiller. Als er ein Mädchen mit biomechanischen Prothesen entführt, will er sie eigentlich nur zu Geld machen. Doch in ihr verbirgt sich etwas Unfassbares: eine Technologie, die die Welt verändern könnte. Vielleicht sogar retten. Der Preis? Ihr Leben. Clint steht vor einer Entscheidung: Was wiegt schwerer? Das Leben eines einzigen Mädchens oder das Schicksal der Menschheit?",http://books.google.com/books/content?id=AERyEQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Die Prinzessin & das Ungeheuer. Life is a Story - story.one,Victoria K. Rückstein,Fiction,,,"Als Luise-Marie eines Tages erfährt, dass sie eigentlich gar keine Prinzessin ist, verändert sich ihr Leben grundlegend. Sie muss aus dem Schloss ausziehen und auch sonst ist nichts mehr, wie es vorher war. Zum ersten mal muss sie arbeiten und das tun was man ihr sagt. Nur widerwillig kommt sie ihren Aufgaben nach. Alles in ihr möchte wieder Prinzessin sein, denn das war sie ja schließlich schon immer. Aber es scheint kein Weg dahin zurückzuführen. Also versucht sie sich in ihrem neuen Leben zurechtzufinden. Wer ist sie jetzt eigentlich und wer möchte sie gerne sein? Und dann, als wäre das nicht alles schon hart genug, taucht da auch noch dieses Ungeheuer auf ... Das etwas andere Märchen",http://books.google.com/books/content?id=XIzJEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Von Zwang und Anerkennung. Life is a Story - story.one,Nico Grainer,,,,,http://books.google.com/books/content?id=y7iHEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Das siebte Leben. Life is a Story - story.one,Alwine Bannikov,Fiction,,,"Cleo hat sieben Leben. Das glaubt sie zumindest, seit sie ein Kind ist. Ihre Freunde dringen nicht zu ihr durch, merken aber, dass Cleo etwas durchmacht. Und den Mut darüber zu reden, findet sie erst, als sie Dain begegnet und ihr sechstes Leben auf dramatische Art und Weise endet.",http://books.google.com/books/content?id=YG7QEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
The Story of a Mother,Hans Christian Andersen,Fiction,,,"A child is gravely ill and his mother has already spent three nights at his bedside. Then, a strange man knocks on the door and she bids him enter to shelter from the cold. But, it was death himself at the door and he made the most of the mother falling asleep to steal her son. So, she decided to go after him. Hans Christian Andersen (1805-1875) was a Danish author, poet and artist. Celebrated for children’s literature, his most cherished fairy tales include ""The Emperor's New Clothes"", ""The Little Mermaid"", ""The Nightingale"", ""The Steadfast Tin Soldier"", ""The Snow Queen"", ""The Ugly Duckling"" and ""The Little Match Girl"". His books have been translated into every living language, and today there is no child or adult that has not met Andersen's whimsical characters. His fairy tales have been adapted to stage and screen countless times, most notably by Disney with the animated films ""The Little Mermaid"" in 1989 and ""Frozen"", which is loosely based on ""The Snow Queen"", in 2013. Thanks to Andersen's contribution to children's literature, his birth date, April 2, is celebrated as International Children's Book Day.",http://books.google.com/books/content?id=UkrrDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
"The Tour, a Story of Ancient Egypt",Louis Couperus,Egypt,,,,http://books.google.com/books/content?id=324rAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
My Favorite Story,Fannie Hurst,Short stories,,,,http://books.google.com/books/content?id=kJdQtBDgZF0C&printsec=frontcover&img=1&zoom=1&source=gbs_api
Freunde auf Umwegen. Life is a Story - story.one,Madelaine Dunschen,Fiction,,,"Dem introvertierten Jake fällt es schwer Freunde zu finden, obwohl er sich nichts sehnlicher wünscht, als die Schule Seite an Seite mit einem Freund durchzustehen. Oscar ist ein Skelett, aus der Unterwelt, mit einer stark extrovertierten Persönlichkeit, dessen Seele es sich wünscht endlich zu ruhen. Um die letzte Ruhe zu finden wird Oscar beauftragt Jake mit seinem Problem zu helfen, was sich als garnicht so leicht herausstellt, da ihre Persönlichkeiten unterschiedlicher nicht seien könnten. Was beiden bei ihrer Begegnung jedoch nicht klar ist: Sie werden ihr Leben gegenseitig für immer verändern.",http://books.google.com/books/content?id=mgLUEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Tränen des Krieges. Life is a Story - story.one,Alexander Lenk,Fiction,,,"In einer Welt fern von unserer, tobt ein großer Krieg. Ein Reich, das nach Größe strebt, schlachtet gnadenlos alle nieder, die sich ihm in den Weg stellen. An der Spitze steht der allmächtige Kaiser. Unter ihm stehen Millionen von Soldaten, die bereit sind in den Tod zugehen, nur um ihn zu beeindrucken. Doch die vielen Kriege fordern ihren Tribut. Immer mehr haben keinen Vater mehr, dies wird den Kaiser aber nicht aufhalten. Viele weitere werden für seinen Willen kämpfen. So auch ein unbedeutender Soldat namens Jay. Nach einer schweren Schlacht ist er von seinem Trupp getrennt und muss seinen Weg zurückfinden. Die Einsamkeit aber sorgt dafür, dass er von alten Erinnerungen heimgesucht wird.",http://books.google.com/books/content?id=4j8fEQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Erzähl erst mal. Life is a Story - story.one,Hannah Mertgen,Fiction,,,"Lini ist keine Therapeutin. Aber sie verdient ihren Lebensunterhalt damit, Menschen zuzuhören. Das klingt jetzt erst mal komisch. Aber wenn man es sich genau anschaut, ergibt es Sinn. Versprochen. Und wenn sie sich beschweren wollen, können Sie immer einfach mit Lini reden.",http://books.google.com/books/content?id=kAPVEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Falls wir uns nicht mehr sehen. Life is a Story - story.one,Lene Schippmann,Fiction,,,"Falls wir uns nicht mehr sehen - gibt es da noch 1000 Sachen, die ich gesagt haben wollte. Leider bin ich feige, und nicht besonders gut mit Worten. Ich bin auch nicht gut im Umgang mit Gefühlen. Die übliche Strategie ist, sie zu ignorieren, bis sie mir schaden; oder anderen. Deshalb, jetzt hier, völlig ungefiltert und unästhetisch: Was ich dir noch erzählt haben wollte, falls wir uns nicht mehr sehen.",http://books.google.com/books/content?id=uHnYEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Der Kuckuck ruft um Mitternacht. Life is a Story - story.one,Sabine Knauf,Fiction,,,"Die Familien von Malea und Elrik könnten nicht unterschiedlicher sein. Während Malea liebevolle Eltern und einen Bruder hat, der alles für sie tut, erfährt Elrik, wie schwer es ist, von einen Vater großgezogen zu werden, der nur an sich und seine Firma denkt. Zum Glück hat der junge Mann ebenfalls eine Mutter, die ihren Sohn von ganzen Herzen liebt, weshalb es den Jungen nicht stört, dass sein Vater keinerlei Gefühle für sein Kind hegt. Doch was passiert, wenn sich die beiden Jugendlichen zufällig ineinander verlieben und Elrik von der Ähnlichkeit zwischen Malea und seiner Mutter fasziniert ist. Wie wird das junge Paar mit der Erkenntnis umgehen können, dass nicht alles so ist wie sie die letzten Jahre gedacht haben.",http://books.google.com/books/content?id=nxH0EAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
"Amelie, meine kleine Fee. Life is a Story - story.one",Vivian Matthieu,Fiction,,,"Schon seit meiner Kindheit erzähle ich gerne Geschichten und konnte meine Freunde oft damit begeistern. Nach vielen Jahren der Pause, habe ich durch meine Kinder wieder angefangen ihnen kurze Geschichten vor dem Schlafengehen zu erzählen. Diese Kurzgeschichten, über die kleine Fee Amelie, sind einige ausgewählte Geschichten zur Erinnerung für meine Kinder.",http://books.google.com/books/content?id=gVbNEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Míg egy màsik el nem választ. Life is a Story - story.one,Julia Nemeth,Fiction,,,"A könyv [Míg egy màsik el nem vàlaszt] mély érzelmi utazásra hívja az olvasót, bemutatva a házasság bonyolultságát, a bizalom megrendülését és a szeretet erejét. A hüség határvonalán játszódó események nemcsak a föszereplö életét formálják, hanem arra is emlékeztetnek, hogy a megbocsátás nemcsak a másik számára, hanem önmagunk számára is felszabadító lehet. Merülj el a hüség, a csalódás és a megbocsátás világában, és fedezd fel, hogyan találhatunk vissza egymáshoz a legnehezebb idökben.",http://books.google.com/books/content?id=KoAaEQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
"Otto, Anna und das Palindrom der Nacht. Life is a Story - story.one",Anna-Sophie Pall,Fiction,,,"Anna und Otto. Zwei junge Erwachsene, die sich eines Nachts zufällig auf einem Kornfeld begegnen. Die beiden könnten unterschiedlicher nicht sein. Anna ist eine extrovertierte, lebenshungrige Schauspielerin mit dem Traum, in die USA auszuwandern. Otto ein schüchterner junger Mann mit Depressionen, der sich vor allem für Maschinen begeistert. Doch nachdem die beiden skurrilen Persönlichkeiten schon nach wenigen Minuten Deeptalk führen, beschließen sie gemeinsam, etwas Abenteuerliches aus der angebrochenen Nacht zu machen. Einfach, weil das Leben viel zu kurz ist für irgendwann. Ein Gedankenspaziergang über die Höhen und Tiefen des Lebens.",http://books.google.com/books/content?id=GQXOEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
"Es quält sie was, was du nicht siehst. Life is a Story - story.one",Lórien Thûl,,,,,http://books.google.com/books/content?id=6JXUEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
,,,,,,http://books.google.com/books/content?id=h4BBEQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Krebs - andere Wege gehen ..... Life is a Story - story.one,Ute Leiting,Biography & Autobiography,,,"Geprägt von zahlreichen Krebserkrankungen in meinem direkten Familienumfeld habe ich mich mit möglichen Alternativen zu den konventionellen Behandlungsformen beschäftigt. Nach meiner Diagnose im Mai 2019 begann ich meinen Weg mit der Gerson Therapie. Ich öffnete mich im Laufe meines Heilungsweges für ergänzende Maßnahmen. Ich möchte gerne aufzeigen, dass es echte Alternativen zu den üblichen Behandlungswegen gibt und Mut machen, einen eigenen selbstbestimmten und individuellen Weg zu suchen. ""Cancer may be your battle, but your strength is your superpower."" Dr. Patrick Quillin, PhD, RD, CNS",http://books.google.com/books/content?id=Pir6EAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Meine Abenteuer mit Schlangl. Life is a Story - story.one,Andrea Kirchler,Biography & Autobiography,,,"Mit Schlangl erleben wir jeden Tag neue Abenteuer. Er ist längst nicht mehr nur der kleine Schlafhase, sondern ist voll und ganz im Kinderalltag integriert. Er wird bekocht und manchmal muss er sogar selbst in den Suppentopf. Verstecken spielen und allerhand Schabernack treiben, das ist die Devise. Auf einmal verschwindet Schlangl, eine groß angelegte Suchaktion wird gestartet. Ob er wohl wieder auftaucht?",http://books.google.com/books/content?id=eAiKEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Das Café voller Tagträumer. Life is a Story - story.one,Sandra Heiberger,Fiction,,,"Im Café Essueño werden tagtäglich viele Gäste bedient. Sebastian und Stefan, die den Familienbetrieb nun leiten, möchten den Menschen Zeit für eine Pause schenken. Dabei lernen sie über den Tag hinweg ihre Gäste und deren Geschichten kennen. Im Stil von einzelnen Kurzgeschichte lernt dabei auch der Leser die verschiedenen Menschen kennen.",http://books.google.com/books/content?id=fvfREAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
The Story Book Series,STORY BOOK SERIES.,,,,,
Frühlingsgefühle. Life is a Story - story.one,Kerstin Wider,Fiction,,,"Eines Morgens bin ich aufgewacht und habe beschlossen, ein Buch zu schreiben - über mein Leben im und mit Kleingarten. Entstanden ist das ""Tagebuch einer Klein-Gärtnerin - vom Suchen und Finden des Glücks"". Und jetzt hältst Du die Fortsetzung in Deinen Händen - die Du auch lesen kannst, falls Du Teil 1 noch nicht kennst. Ich nehme Dich mit in meine bunte Frühlings-Gartenwelt und teile meine Gedanken mit Dir. Mal fröhlich, mal nachdenklich, immer authentisch und nach meinem Lebensmotto: ""Glück ist die Summe schöner Momente"". Wenn DU gerade auf der Suche nach Deinem persönlichen Glück bist, oder Dich einfach inspirieren lassen möchtest... dann begleite mich in meine Gedankenwelt. Die Geschichten sind inspiriert vom Leben und von meinen persönlichen Erlebnissen und Gedanken. Und natürlich vom Thema Glück - denn Glück ist das, was den Unterschied macht zwischen Existieren und Leben. Und am Ende sind es sind die kleinen Dinge, die das Leben großartig machen.",http://books.google.com/books/content?id=Wfv1EAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
