Title,Authors,Genre,Price,Rating,Description,Image
Life and Labour,Samuel Smiles,Characters and characteristics,,,,http://books.google.com/books/content?id=6WHAIHdzwwAC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Memorial addresses on the life and character of Lewis Beach (a representative from New York),USA,,,,,http://books.google.com/books/content?id=41S-9_-NyxQC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
The Weekly Underwriter,,Insurance,,,,http://books.google.com/books/content?id=-JZ11ivLNboC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
"Subject-matter Index of Applications for Letters Patent, for the Year ...",Great Britain. Patent Office,Patents,,,,http://books.google.com/books/content?id=QRgsMj1vLpUC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
"The Life and Death of John of Barneveld, Advocate of Holland",Motley,,,,,http://books.google.com/books/content?id=_tW8W4B8imAC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
The Five Great Philosophies of Life,William De Witt Hyde,Conduct of life,,1,,http://books.google.com/books/content?id=4zCnx0QQJsAC&printsec=frontcover&img=1&zoom=1&source=gbs_api
Lengthening of Human Life in Retrospect and Prospect,Irving Fisher,"Life cycle, Human",,,,http://books.google.com/books/content?id=ssFfKD-NC38C&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Wife Who Got a Life,Tracy Bloom,Fiction,5.49 EUR,,‘Feisty and fabulous. Love it. Love Tracy Bloom!’ Milly Johnson ‘Pure Joy!’ Katie Fforde ‘Love this – just the pick me up I needed!’ Jo Thomas 'Guaranteed to put a smile on your face.' Debbie Johnson ‘It's laugh out loud!’ Adele Parks,http://books.google.com/books/content?id=uy0AEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Apolskis V. Concord Life Insurance Company,,,,,,http://books.google.com/books/content?id=RYalE7zq-REC&printsec=frontcover&img=1&zoom=1&source=gbs_api
West Virginia Wild Life; Official Monthly Publication of the Wild Life League of West Virginia,,,,,,http://books.google.com/books/content?id=oaGk7YQanPMC&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Psychology of Christian Life and Behaviour,William Straton Bruce,"Psychology, Religious",,,,http://books.google.com/books/content?id=Jv4FBu71TdsC&printsec=frontcover&img=1&zoom=1&source=gbs_api
Bullwinkel V. New England Mutual Life Insurance Company,,,,,,http://books.google.com/books/content?id=T7Mi-jMuqboC&printsec=frontcover&img=1&zoom=1&source=gbs_api
Bruin Life,,,,,,http://books.google.com/books/content?id=ZEfoSxdqxfUC&printsec=frontcover&img=1&zoom=1&source=gbs_api
Mutual Life Insurance Company of New York V. Tormohlen,,,,,,http://books.google.com/books/content?id=Qtx5HryHuOkC&printsec=frontcover&img=1&zoom=1&source=gbs_api
Rivota V. Fidelity & Guaranty Life Insurance Company,,,,,,http://books.google.com/books/content?id=oP1KkpM52SwC&printsec=frontcover&img=1&zoom=1&source=gbs_api
"LINDA WICKERSHAM V JOHN HANCOCK MUTUAL LIFE INSURANCE COMPANY, 413 MICH 57 (1982)",,,,,66272,http://books.google.com/books/content?id=KyMf-JuPd1kC&printsec=frontcover&img=1&zoom=1&source=gbs_api
Metropolitan Life Insurance Company V. Hogan,,,,,,http://books.google.com/books/content?id=jkYF11caWWsC&printsec=frontcover&img=1&zoom=1&source=gbs_api
Unposted Letters Concerning Life and Literature,Wilfred Whitten,Literature,,,,http://books.google.com/books/content?id=W7-zz1sqCjkC&printsec=frontcover&img=1&zoom=1&source=gbs_api
"Woodland v. Michigan Citizens Lobby; Equitable Life Assurance Society v. Michigan Citizens Lobby; Equitable Life Assurance Society v. Flint Township Police Department, 423 MICH 188 (1985)",,,,,72625,http://books.google.com/books/content?id=5paUAKII88wC&printsec=frontcover&img=1&zoom=1&source=gbs_api
"Cummins v. John Hancock Mutual Life Insurance Company, 337 MICH 629 (1953)",,,,,76,http://books.google.com/books/content?id=ruY-07rocUoC&printsec=frontcover&img=1&zoom=1&source=gbs_api
"The life of King Henry the Eighth, edited by John M. Berdan and",William Shakespeare,,,,,http://books.google.com/books/content?id=mpZcfAjKeOoC&printsec=frontcover&img=1&zoom=1&source=gbs_api
Tanis,William M. Flinders Petrie,,,,,http://books.google.com/books/content?id=5YQZPXWhy8gC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Johnson's Life of Pope,Samuel Johnson,,,,,http://books.google.com/books/content?id=kdXhyQqaaU8C&printsec=frontcover&img=1&zoom=1&source=gbs_api
Alabama Insurance Report,Alabama. Department of Insurance,Insurance,,,,http://books.google.com/books/content?id=GZVaC3Z6vrMC&printsec=frontcover&img=1&zoom=1&source=gbs_api
Rough Notes,Irving Williams,Insurance,,,A journal devoted to insurance and the industries.,http://books.google.com/books/content?id=GMvPNjX3XuoC&printsec=frontcover&img=1&zoom=1&source=gbs_api
Report of the Commissioner of Banking and Insurance Relative to Building and Loan and Savings and Loan Associations,New Jersey. Department of Banking and Insurance,Savings and loan associations,,,,http://books.google.com/books/content?id=rVioU0-1x7QC&printsec=frontcover&img=1&zoom=1&source=gbs_api
Report of the Inspector of Insurance,Ontario. Department of Insurance,Insurance,,,,http://books.google.com/books/content?id=xXrSvfguYO4C&printsec=frontcover&img=1&zoom=1&source=gbs_api
Legislative Document,New York (State). Legislature,New York (State),,,,http://books.google.com/books/content?id=uOkoKBCwjesC&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Birth of the English Common Law,R. C. van Caenegem,Law,,,"This book provides a challenging interpretation of the emergence of the common law in Anglo-Norman England, against the background of the general development of legal institutions in Europe. In a detailed discussion of the emergence of the central courts and the common law they administered, the author traces the rise of the writ system and the growth of the jury system in twelfth-century England. Professor van Caenegem attempts to explain why English law is so different from that on the Continent and why this divergence began in the twelfth century, arguing that chance and chronological accident played the major part and led to the paradox of a feudal law of continental origin becoming one of the most typical manifestations of English life and thought. First published in 1973, The Birth of the English Common Law has come to enjoy classical status, and in a preface Professor van Caenegem discusses some recent developments in the study of English law under the Norman and earliest Angevin kings.",http://books.google.com/books/content?id=RUqm4hN6OwkC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Land Use Study,"University of the South, Sewanee, Tenn. Land Use Study",Land use,,,,
"Report of His Honour Judge Daly As to the Truth Or Falsity of the Statements Made by Dr. A.C. Hall, a Convict of Kingston Penitentiary, and Mr. J.D. Dawson, Inspector of Penitentiaries, in an Interview Between Them in the Lecture Room of the Administration Building of the Penitentiary on April 9Th, 1934, It Being Alleged by Miss Agnes Macphail, M.P., That During the Course of Such Interview Inspector Dawson Used to Dr. Hall Abusive and Profane Language Concerning Her","Canada. Commission to Inquire Into the Question As to the Truth or Falsity of Statements Made by A.C. Hall, a Convict of Kingston Penitentiary, and Mr. J.D. Dawson, Inspector of Penitentiaries in an Interview Between Them in the Lecture Room of the Administrative Building of the Penitentiary on April 9Th, 1934, It Being Alleged by Miss Agnes Macphail, M.P., That During the Course of the Interview Inspector Dawson Used to Hall Abusive and Profane Language Concerning Her, E. J. Daly",,,,,
The Transatlantic Constitution,Mary Sarah Bilder,History,,,"Departing from traditional approaches to colonial legal history, Mary Sarah Bilder argues that American law and legal culture developed within the framework of an evolving, unwritten transatlantic constitution that lawyers, legislators, and litigants on both sides of the Atlantic understood. The central tenet of this constitution—that colonial laws and customs could not be repugnant to the laws of England but could diverge for local circumstances—shaped the legal development of the colonial world. Focusing on practices rather than doctrines, Bilder describes how the pragmatic and flexible conversation about this constitution shaped colonial law: the development of the legal profession; the place of English law in the colonies; the existence of equity courts and legislative equitable relief; property rights for women and inheritance laws; commercial law and currency reform; and laws governing religious establishment. Using as a case study the corporate colony of Rhode Island, which had the largest number of appeals of any mainland colony to the English Privy Council, she reconstructs a largely unknown world of pre-Constitutional legal culture.",http://books.google.com/books/content?id=PhOQAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
"Statehood for the Territories. January 23, 1906. -- Committed to the Committee of the Whole House on the State of the Union and Ordered to be Printed",United States. Congress. House. Committee on the Territories,,,,,
Annual Report of the Board of Regents of the Smithsonian Institution,"Smithsonian Institution Board of Regent, United States National Museum Report of, Smithsonian Institution Report of the S",,,,"This work has been selected by scholars as being culturally important, and is part of the knowledge base of civilization as we know it. This work was reproduced from the original artifact, and remains as true to the original work as possible. Therefore, you will see the original copyright references, library stamps (as most of these works have been housed in our most important libraries around the world), and other notations in the work. This work is in the public domain in the United States of America, and possibly other nations. Within the United States, you may freely copy and distribute this work, as no entity (individual or corporate) has a copyright on the body of the work. As a reproduction of a historical artifact, this work may contain missing or blurred pages, poor pictures, errant marks, etc. Scholars believe, and we concur, that this work is important enough to be preserved, reproduced, and made generally available to the public. We appreciate your support of the preservation process, and thank you for being an important part of keeping this knowledge alive and relevant.",http://books.google.com/books/content?id=iOvqjgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
PROCEEDINGS AT THE LAYING OF T,"Samuel C. Perkins, Philadelphia Commissioners for the Erec",History,,,"This work has been selected by scholars as being culturally important, and is part of the knowledge base of civilization as we know it. This work was reproduced from the original artifact, and remains as true to the original work as possible. Therefore, you will see the original copyright references, library stamps (as most of these works have been housed in our most important libraries around the world), and other notations in the work. This work is in the public domain in the United States of America, and possibly other nations. Within the United States, you may freely copy and distribute this work, as no entity (individual or corporate) has a copyright on the body of the work. As a reproduction of a historical artifact, this work may contain missing or blurred pages, poor pictures, errant marks, etc. Scholars believe, and we concur, that this work is important enough to be preserved, reproduced, and made generally available to the public. We appreciate your support of the preservation process, and thank you for being an important part of keeping this knowledge alive and relevant.",http://books.google.com/books/content?id=2AhKvgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
"Petition to the King, Submitted to His Grace the Duke of Wellington, 14 Jan. 1829, by T. Atchison, Esq., Late Capt. in the Royal Regiment of Artillery, who Having Been Ordered by British Authorities to Perform the Idolatrous Services of the Romish Church, Contrary to His Protestant Integrity and Conscience Towards God; His Civil Rights as a British Subject, and the Express Stipulations of the Coronation Oath; Foreign Also to His Public Engagements as an Officer; Respectfully Requested to be Exonerated from These Idolatrous and Unmilitary Services; and His Request Having Been Received and Complied With, Without Censure, by His Superior Officers on the Spot, Prayed Relief from the Severe Sentence of the Court Martial, by which He was Dismissed His Majesty's Service ...",Thomas Atchison (Captain in the Royal Artillery.),,,,,
The Soul of Lilith,Marie Corelli,Fiction,,,,http://books.google.com/books/content?id=x7qMGK9Dc2AC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
The Archaeology of Anxiety,Galina Rylkova,History,,,"The ""Silver Age"" (c. 1890-1917) has been one of the most intensely studied topics in Russian literary studies, and for years scholars have been struggling with its precise definition. Firmly established in the Russian cultural psyche, it continues to influence both literature and mass media. The Archaeology of Anxiety is the first extended analysis of why the Silver Age occupies such prominence in Russian collective consciousness. Galina Rylkova examines the Silver Age as a cultural construct-the byproduct of an anxiety that permeated society in reaction to the social, political, and cultural upheavals brought on by the Bolshevik Revolution, the fall of the Romanovs, the Civil War, and Stalin's Great Terror. Rylkova's astute analysis of writings by Anna Akhmatova, Vladimir Nabokov, Boris Pasternak and Victor Erofeev reveals how the construct of the Silver Age was perpetuated and ingrained. Rylkova explores not only the Silver Age's importance to Russia's cultural identity but also the sustainability of this phenomenon. In so doing, she positions the Silver Age as an essential element to Russian cultural survival.",http://books.google.com/books/content?id=dyZ4j7H-NPoC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Dust,Joseph Anthony Amato,Science,,,"A history of this minute particle spans a thousand years of Western Civilization, from the naturalism of the medieval period though the intensely curious Renaissance, to the modern worlds of nanotechnology and viral research.",http://books.google.com/books/content?id=74i8QgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Report of the Secretary of the Treasury,"United States. Comptroller of the Treasury, United States. Department of the Treasury. Office of the Secretary",Customs administration,,,,
Emergency War Surgery,U.S. Department of the Army,Health & Fitness,,,The most advanced medical techniques used by military doctors in the...,http://books.google.com/books/content?id=2DFYDw8AwLEC&printsec=frontcover&img=1&zoom=1&source=gbs_api
Death embodied,"Zoë L. Devlin, Emma-Jayne Graham",Social Science,25.68 EUR,,"In April 1485, a marble sarcophagus was found on the outskirts of Rome. It contained the remains of a young Roman woman so well-preserved that she appeared to have only just died and the sarcophagus was placed on public view, attracting great crowds. Such a find reminds us of the power of the dead body to evoke in the minds of living people, be they contemporary (survivors or mourners) or distanced from the remains by time, a range of emotions and physical responses, ranging from fascination to fear, and from curiosity to disgust. Archaeological interpretations of burial remains can often suggest that the skeletons which we uncover, and therefore usually associate with past funerary practices, were what was actually deposited in graves, rather than articulated corpses. The choices made by past communities or individuals about how to cope with a dead body in all of its dynamic and constituent forms, and whether there was reason to treat it in a manner that singled it out (positively or negatively) as different from other human corpses, provide the stimulus for this volume. The nine papers provide a series of theoretically informed, but not constrained, case studies which focus predominantly on the corporeal body in death. The aims are to take account of the active presence of dynamic material bodies at the heart of funerary events and to explore the questions that might be asked about their treatment; to explore ways of putting fleshed bodies back into our discussions of burials and mortuary treatment, as well as interpreting the meaning of these activities in relation to the bodies of both deceased and survivors; and to combine the insights that body-centered analysis can produce to contribute to a more nuanced understanding of the role of the body, living and dead, in past cultures.",http://books.google.com/books/content?id=1QBDCwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Annual Report of the Comptroller of the Currency to the ... Session of the ... Congress of the United States,United States. Office of the Comptroller of the Currency,Banks and banking,,,,http://books.google.com/books/content?id=WlWhUN3La0kC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
"Report of the Agency Committee of the Anti-Slavery Society, established in June, 1831, for the purpose of disseminating information by lectures on colonial slavery",Society for the Mitigation and Gradual Abolition of Slavery Throughout the British Dominions,,,,,http://books.google.com/books/content?id=en0sh-vfc9kC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
First Report from the Select Committee on Televising of Proceedings of the House: pts. 1-2. Minutes of evidence and memoranda,Great Britain. Parliament. House of Commons. Select Committee on Televising of Proceedings of the House,,,,,
Proceedings of the ... Annual Convention of the Veterans of Foreign Wars of the United States (summary of Minutes).,Veterans of Foreign Wars of the United States. Annual Convention,Veterans,,,,http://books.google.com/books/content?id=4BSaYrbHci0C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Giants in the earth,O. E. Rølvaag,Fiction,1.99 EUR,,"In 'Giants in the Earth,' O. E. Rølvaag masterfully explores the struggles and triumphs of Norwegian immigrants in the American Midwest during the late 19th century. Through vivid imagery and rich, lyrical prose, Rølvaag delves into the lives of his characters as they wrestle with the harsh realities of frontier life, the clash of cultures, and the haunting pull of their ancestral roots. Written in a naturalistic style, the narrative immerses readers in the psychological torment and resilience of the settlers, offering a poignant reflection on identity and belonging in a rapidly changing world. O. E. Rølvaag, a Norwegian-American novelist and a significant figure in immigrant literature, draws upon his own experiences as an immigrant to inform his work. Arriving in the United States as a young man, he personally grappled with cultural dislocation, which profoundly shaped his perspective and narrative voice. Rølvaag's deep understanding of the immigrant experience allows him to authentically portray the emotional complexities faced by his characters, making their struggles resonate on a universal level. Recommended for readers interested in the themes of migration, identity, and cultural conflict, 'Giants in the Earth' serves as both a historical account and a timeless exploration of the human spirit. Rølvaag's nuanced portrayal of resilience in the face of adversity will captivate those who appreciate rich storytelling and the exploration of cultural heritage.",http://books.google.com/books/content?id=YAVdEQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
The Mustangs,James Frank Dobie,History,,,"J. Frank Dobie, master storyteller of the American Southwest, here tells the tale of the wild and free mustangs that once roamed the western ranges. This is the story, too, of the white men and the Indians, no less wild and free, who captured them, gentled them, rode them, and annihilated them. An American classic, The Mustangs is a thoughtful and carefully crafted book by one of this country's literary greats. ""This is a magnificent book, so packed with lore and legend that one is not conscious of the fact that it is history, too. Frank Dobie tells the story of the mustangs . . . the story too of the men, and the way of life the mustang brought into being."" --New York Herald Tribune ""Mr. Dobie brings together all his findings in a single book of solid scholarship, documented to the hilt, and inspired by his unflagging enthusiasm for the wild free creatures of the West. The Mustangs will probably remain the standard work on the subject."" --New York Times ""Not alone from stodgy tomes and rare pamphlets of cloistered libraries of a continent, but from widely scattered remudas and firsthand experiences of salty wranglers, have come the color, flavor and vitality to this beautiful book."" --Dallas Times Herald",http://books.google.com/books/content?id=02RMPwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Not the Slightest Chance,Tony Banham,History,,,"More than 10% of Hong Kong's defenders were killed in battle; a further 20% died in captivity. Those who survived seldom spoke of their experiences. Many died young. The little primary material surviving--written in POW camps or years after the events--is contradictory and muddled. Yet with just 14,000 defending the colony, it was possible to write from the individual's point of view rather than that of the Big Battalions so favoured by God (according to Napoleon) and most historians. The book assembles a phase-by-phase, day-by-day, hour-by-hour, and death-by-death account of the battle. It considers the individual actions that made up the fighting, as well as the strategies and plans and the many controversies that arose.",http://books.google.com/books/content?id=Pr7ZjNCqyUsC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Letter to the Right Honourable the Lord Provost...,"James Brown (Captain, Superintendent of the Edinburgh Police.)",Police,,,,
"To Clarify Certain Provisions of the Criminal Code Relating to the Importation Or Shipment of Injurious Mammals, Birds, Amphibians, Fish, Reptiles ; and Relating to the Transportation Or Receipt of Wild Mammals Or Birds Taken in Violation of State, National, Or Foreign Laws",United States. Congress. House. Committee on the Judiciary,Animals,,,,
Structures to Resist the Effects of Accidental Explosions,United States. Department of the Army,Explosions,,,,
"Manual of the Sodality of the Holy Name of Jesus, as Established by the Dominican Fathers. Comprising the Rules, Devotions and Hymns ... Second Edition",Sodality of the Holy Name of Jesus (JESUS CHRIST),,,,,
The Festival of Insignificance,Milan Kundera,Fiction,8.89 EUR,,"“Slender but weighty. . . . What is moving about this novel is its embrace of what has always driven Kundera, the delicate state of living between being and nothingness.”— Boston Globe From the internationally acclaimed, bestselling author of The Unbearable Lightness of Being, an entertaining and enchanting novel—""a fitting capstone on an extraordinary career."" (Slate) Casting light on the most serious of problems and at the same time saying not one serious sentence; being fascinated by the reality of the contemporary world and at the same time completely avoiding realism—that’s The Festival of Insignificance. Readers who know Milan Kundera’s earlier books know that the wish to incorporate an element of the “unserious” in a novel is not at all unexpected of him. In Immortality, Goethe and Hemingway stroll through several chapters together talking and laughing. And in Slowness, Vera, the author’s wife, says to her husband: “you’ve often told me you meant to write a book one day that would have not a single serious word in it…I warn you: watch out. Your enemies are lying in wait.” Kundera is finally and fully realizing his old aesthetic dream in this novel that we could easily view as a summation of his whole work. A strange sort of summation. Strange sort of epilogue. Strange sort of laughter, inspired by our time, which is comical because it has lost all sense of humor. What more can we say? Nothing. Just read.",http://books.google.com/books/content?id=x093EAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
The Physics of Submicron Structures,Harold L. Grubin,Science,53.49 EUR,,"Research on electronic transport in ultra small dimensions has been highly stimulated by the sensational developments in silicon technology and very large scale integration. The papers in this volume, however, have been influenced to no lesser extent by the advent of molecular beam epitaxy and metal/organic chemical vapor deposition which has made possible the control of semiconductor boundaries on a quantum level. This new control of boundary condi tions in ultra small electronic research is the mathematical reason for a whole set of innovative ideas. For the first time in the history of semiconductors, it is possible to design device functions from physical considerations involving ~ngstom scale dimensions. At the time the meeting was held, July 1982, it was one of the first strong signals of the powerful developments in this area. During the meeting, important questions have been answered concerning ballistic transport, Monte Carlo simulations of high field transport and other developments pertinent to new device concepts and the understanding of small devices from physics to function. The committee members want to express their deep appreciation to the speakers who have made the meeting a success. The USER pro ject of DOD has been a vital stimulous and thanks go to the Army Research Office and the Office of Naval Research for financial sup port. Urbana, January 1984 K. Hess, Conference Chairman J. R. Brews L. R. Cooper, Ex Officio D. K. Ferry H. L. Grubin G. J. Iafrate M. I. Nathan A. F.",http://books.google.com/books/content?id=IzHrBwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
The Avenger,E. Phillips Oppenheim,Literary Collections,,,,http://books.google.com/books/content?id=EcGFzwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
The African Liberation Reader: The strategy of liberation,"Aquino de Bragança, Immanuel Maurice Wallerstein",History,,,,http://books.google.com/books/content?id=dJRWAAAAYAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Identities of Persons,Amélie Rorty,Philosophy,,,"In this volume, thirteen philosophers contribute new essays analyzing the criteria for personal identity and their import on ethics and the theory of action: it presents contemporary treatments of the issues discussed in Personal Identity, edited by John Perry (University of California Press, 1975).",http://books.google.com/books/content?id=1HcYf7uLCyAC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
The Prince of Darkness,Jean Plaidy,Fiction,8.99 EUR,,"Multi-million copy and international bestselling author Jean Plaidy paints an incredibly vivid portrait of one of history's most controversial - and terrifying - monarchs... Readers of Philippa Gregory will not be disappointed. 'Plaidy excels at blending history with romance and drama' -- New York Times 'Full-blooded, dramatic, exciting.' - Observer 'Outstanding' - Vanity Fair 'Compulsive reading' -- ***** Reader review 'I was gripped and want more!' -- ***** Reader review 'Found this book hard to put down and didn't want it to finish' -- ***** Reader review 'Brilliant stuff!!!' -- ***** Reader review ***************************************************************************** The untimely death of Richard the Lionheart left his nephew Arthur and his younger brother John in contest for the throne of England. Reluctantly the barons chose John, and so began years of rule by a ruthless and greedy tyrant. Yet despite his reputation, John, still manages to seduce the young and beautiful Isabella of Angoulême. But in taking her as his bride he makes an enemy for life. And in the tempestuous years that follow many men come to believe that the House of Anjou was tainted by the Devil's blood, the loathsome monarch was himself Evil Incarnate, the very Prince of Darkness...",http://books.google.com/books/content?id=3rD3C6JGhIMC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
The Shuttle,Frances Hodgson Burnett,,,,"No man knew when the Shuttle began its slow and heavy weaving from shore to shore, that it washeld and guided by the great hand of Fate. Fate alone saw the meaning of the web it wove, the mightof it, and its place in the making of a world's history. Men thought but little of either web orweaving, calling them by other names and lighter ones, for the time unconscious of the strength ofthe thread thrown across thousands of miles of leaping, heaving, grey or blue ocean.Fate and Life planned the weaving, and it seemed mere circumstance which guided the Shuttle toand fro between two worlds divided by a gulf broader and deeper than the thousands of miles ofsalt, fierce sea-the gulf of a bitter quarrel deepened by hatred and the shedding of brothers' blood.Between the two worlds of East and West there was no will to draw nearer. Each held apart. Thosewho had rebelled against that which their souls called tyranny, having struggled madly and shedblood in tearing themselves free, turned stern backs upon their unconquered enemies, broke allcords that bound them to the past, flinging off ties of name, kinship and rank, beginning with fiercedisdain a new life.Those who, being rebelled against, found the rebels too passionate in their determination and toodesperate in their defence of their strongholds to be less than unconquerable, sailed back haughtilyto the world which seemed so far the greater power. Plunging into new battles, they added newconquests and splendour to their land, looking back with something of contempt to the half-savageWest left to build its own civilisation without other aid than the strength of its own strong righthand and strong uncultured brain.But while the two worlds held apart, the Shuttle, weaving slowly in the great hand of Fate, drewthem closer and held them firm, each of them all unknowing for many a year, that what had at firstbeen mere threads of gossamer, was forming a web whose strength in time none could compute, whose severance could be accomplished but by tragedy and convulsion",http://books.google.com/books/content?id=RxpCzgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Export of Works of Art 1968-1969,Great Britain. Reviewing Committee on the Export of Works of Art,Art objects,,,,
The House Of The Vampire,George Sylvester Viereck,Fiction,,,"The freakish little leader of the orchestra, newly imported from Sicily to New York, tossed his conductor's wand excitedly through the air, drowning with musical thunders the hum of conversation and the clatter of plates. Yet neither his apish demeanour nor the deafening noises that responded to every movement of his agile body detracted attention from the figure of Reginald Clarke and the young man at his side as they smilingly wound their way to the exit. The boy's expression was pleasant, with an inkling of wistfulness, while the soft glimmer of his lucid eyes betrayed the poet and the dreamer. The smile of Reginald Clarke was the smile of a conqueror. A suspicion of silver in his crown of dark hair only added dignity to his bearing, while the infinitely ramified lines above the heavy-set mouth spoke at once of subtlety and of strength. Without stretch of the imagination one might have likened him to a Roman cardinal of the days of the Borgias, who had miraculously stepped forth from the time-stained canvas and slipped into twentieth century evening-clothes....",http://books.google.com/books/content?id=bNPhEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
CATALOGUE OF COINS TOKENS & ME,"United States Bureau of the Mint, T. Louis (Thomas Louis) 186 Comparette",History,,,"This work has been selected by scholars as being culturally important, and is part of the knowledge base of civilization as we know it. This work was reproduced from the original artifact, and remains as true to the original work as possible. Therefore, you will see the original copyright references, library stamps (as most of these works have been housed in our most important libraries around the world), and other notations in the work. This work is in the public domain in the United States of America, and possibly other nations. Within the United States, you may freely copy and distribute this work, as no entity (individual or corporate) has a copyright on the body of the work. As a reproduction of a historical artifact, this work may contain missing or blurred pages, poor pictures, errant marks, etc. Scholars believe, and we concur, that this work is important enough to be preserved, reproduced, and made generally available to the public. We appreciate your support of the preservation process, and thank you for being an important part of keeping this knowledge alive and relevant.",http://books.google.com/books/content?id=VhklvgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
"Amend the Act Regulating the Practice of Podiatry in D.C. March 8, 1967. -- Committed to the Committee of the Whole House on the State of the Union and Ordered to be Printed",,,,,,
The Practice and Theory of Bolshevism,Bertrand Russell,History,0.99 EUR,,"The Russian Revolution is one of the great heroic events of the world's history. It is natural to compare it to the French Revolution, but it is in fact something of even more importance. It does more to change daily life and the structure of society: it also does more to change men's beliefs. The difference is exemplified by the difference between Marx and Rousseau: the latter sentimental and soft, appealing to emotion, obliterating sharp outlines; the former systematic like Hegel, full of hard intellectual content, appealing to historic necessity and the technical development of industry, suggesting a view of human beings as puppets in the grip of omnipotent material forces. Bolshevism combines the characteristics of the French Revolution with those of the rise of Islam; and the result is something radically new, which can only be understood by a patient and passionate effort of imagination...",http://books.google.com/books/content?id=2LJ4DwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
The Frankenstein Film Sourcebook,"Caroline Picart, Frank Smoot, Jayne Blodgett",Performing Arts,75.22 EUR,,"The endurance of the Frankenstein narrative as a modern cinematic myth is undeniable. Its flexibility has produced classic and contemporary horror film-most notably the Universal films of the thirties-but it has also resulted in unusual hybrids, such as musical horror-comedy (The Rocky Horror Picture Show), hyperbolic parody (Flesh for Frankenstein), and science fiction (the Alien and Terminator series). This sourcebook provides a complete guide to all of the story's filmic incarnations-including essential information such as cast, creative personnel, and plot summaries-and also guides the reader to relevant primary texts such as scripts, posters, production histories, and newspaper clippings. Utilizing an approach that is both popular and scholarly, and including spotlight essays that deal with contemporary academic approaches to the subject, The Frankenstein Film Sourcebook reveals the depth of the cinematic range of interpretations of a classic modern myth. Comprehensive in its scope, The Frankenstein Film Sourcebook provides an alphabetical guide to two hundred films that incorporate the Frankenstein narrative. It also delves into both primary and secondary perspectives and includes discussions of aspects of the films, such as their depiction of women, which is relevant to current scholarly critiques.",http://books.google.com/books/content?id=bBfHEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
